"trend","symbol","n_period","l_period","date","target","pred_final_avg","pred_final"
"bearish","AAPL",1,15,2020-01-23,"No",0.0775797503419485,0
"bearish","AAPL",1,15,2020-01-24,"Yes",0.0590350596852419,0
"bearish","AAPL",1,15,2020-01-27,"No",0.0717108651345338,0
"bearish","AAPL",1,15,2020-01-28,"No",0.841009924516729,1
"bearish","AAPL",1,15,2020-01-29,"No",0.0380918664964161,0
"bearish","AAPL",1,15,2020-01-30,"Yes",0.765261435195265,1
"bearish","AAPL",1,15,2020-01-31,"No",0.128534413733295,0
"bearish","AAPL",1,15,2020-02-03,"No",0.105568775684359,0
"bearish","AAPL",1,15,2020-02-04,"No",0.073856005095484,0
"bearish","AAPL",1,15,2020-02-05,"No",0.142075241158639,0
"bearish","AAPL",1,15,2020-02-06,"Yes",0.233496427810408,0
"bearish","AAPL",1,15,2020-02-07,"No",0.0783349347308522,0
"bearish","AAPL",1,15,2020-02-10,"No",0.0471937929326485,0
"bearish","AAPL",1,15,2020-02-11,"No",0.0831851285390654,0
"bearish","AAPL",1,15,2020-02-12,"No",0.0370493839146147,0
"bearish","AAPL",1,15,2020-02-13,"No",0.0473538147864097,0
"bearish","AAPL",1,15,2020-02-14,"Yes",0.73511420625234,1
"bearish","AAPL",1,15,2020-02-18,"No",0.0682127343623851,0
"bearish","AAPL",1,15,2020-02-19,"No",0.102673629471109,0
"bearish","AAPL",1,15,2020-02-20,"Yes",0.44498109205396,0
"bearish","AAPL",1,15,2020-02-21,"Yes",0.835655050654281,1
"bearish","AAPL",1,15,2020-02-24,"Yes",0.663734243610249,1
"bearish","AAPL",1,15,2020-02-25,"No",0.512483877712775,1
"bearish","AAPL",1,15,2020-02-26,"Yes",0.921433524525495,1
"bearish","AAPL",1,15,2020-02-27,"No",0.892234746643169,1
"bearish","AAPL",1,15,2020-02-28,"No",0.518148839142904,1
"bearish","AAPL",1,15,2020-03-02,"Yes",0.547359086937214,1
"bearish","AAPL",1,15,2020-03-03,"No",0.419258461988213,0
"bearish","AAPL",1,15,2020-03-04,"Yes",0.467971850820586,0
"bearish","AAPL",1,15,2020-03-05,"Yes",0.610077848411561,1
"bearish","AAPL",1,15,2020-03-06,"Yes",0.921726455128099,1
"bearish","AAPL",1,15,2020-03-09,"No",0.502037353073932,1
"bearish","AAPL",1,15,2020-03-10,"Yes",0.336522976763019,0
"bearish","AAPL",1,15,2020-03-11,"Yes",0.804898055449117,1
"bearish","AAPL",1,15,2020-03-12,"No",0.591860579395885,1
"bearish","AAPL",1,15,2020-03-13,"Yes",0.436162956979672,0
"bearish","AAPL",1,15,2020-03-16,"No",0.655098827441937,1
"bearish","AAPL",1,15,2020-03-17,"Yes",0.414561300732182,0
"bearish","AAPL",1,15,2020-03-18,"No",0.413975114272335,0
"bearish","AAPL",1,15,2020-03-19,"Yes",0.630028912273809,1
"bearish","AAPL",1,15,2020-03-20,"Yes",0.49040061667314,0
"bearish","AAPL",1,15,2020-03-23,"No",0.428054681952944,0
"bearish","AAPL",1,15,2020-03-24,"No",0.429417173895991,0
"bearish","AAPL",1,15,2020-03-25,"No",0.430059161621177,0
"bearish","AAPL",1,15,2020-03-26,"Yes",0.415299546331959,0
"bearish","AAPL",1,15,2020-03-27,"No",0.127851513100873,0
"bearish","AAPL",1,15,2020-03-30,"No",0.220022445809513,0
"bearish","AAPL",1,15,2020-03-31,"Yes",0.118538512077209,0
"bearish","AAPL",1,15,2020-04-01,"No",0.133394486190581,0
"bearish","AAPL",1,15,2020-04-02,"Yes",0.0654934779555574,0
"bearish","AAPL",1,15,2020-04-03,"No",0.587665811394378,1
"bearish","AAPL",1,15,2020-04-06,"Yes",0.0552271307662353,0
"bearish","AAPL",1,15,2020-04-07,"No",0.0407201666461461,0
"bearish","AAPL",1,15,2020-04-08,"No",0.0450842741917661,0
"bearish","AAPL",1,15,2020-04-09,"No",0.0400990811144029,0
"bearish","AAPL",1,15,2020-04-13,"No",0.804331303141149,1
"bearish","AAPL",1,15,2020-04-14,"No",0.0577904447780243,0
"bearish","AAPL",1,15,2020-04-15,"No",0.0844346217467697,0
"bearish","AAPL",1,15,2020-04-16,"Yes",0.79942603721988,1
"bearish","AAPL",1,15,2020-04-17,"Yes",0.0465850916180238,0
"bearish","AAPL",1,15,2020-04-20,"Yes",0.456174329072576,0
"bearish","AAPL",1,15,2020-04-21,"No",0.0475064040762925,0
"bearish","AAPL",1,15,2020-04-22,"No",0.0468684620527956,0
"bearish","AAPL",1,15,2020-04-23,"No",0.0637032676857993,0
"bearish","AAPL",1,15,2020-04-24,"No",0.0513873762925813,0
"bearish","AAPL",1,15,2020-04-27,"Yes",0.0917762025876478,0
"bearish","AAPL",1,15,2020-04-28,"No",0.820729042515337,1
"bearish","AAPL",1,15,2020-04-29,"No",0.237102394809037,0
"bearish","AAPL",1,15,2020-04-30,"Yes",0.46920676744616,0
"bearish","AAPL",1,15,2020-05-01,"No",0.0433494409068159,0
"bearish","AAPL",1,15,2020-05-04,"No",0.0523150469878714,0
"bearish","AAPL",1,15,2020-05-05,"No",0.047109513037047,0
"bearish","AAPL",1,15,2020-05-06,"No",0.0376659232658763,0
"bearish","AAPL",1,15,2020-05-07,"No",0.0485172712627963,0
"bearish","AAPL",1,15,2020-05-08,"No",0.0386009535757135,0
"bearish","AAPL",1,15,2020-05-11,"No",0.0526497726109593,0
"bearish","AAPL",1,15,2020-05-12,"Yes",0.431180377757872,0
"bearish","AAPL",1,15,2020-05-13,NA,0.0499848885281456,0
"bearish","AAPL",2,15,2020-01-03,"No",0.0354235857265215,0
"bearish","AAPL",2,15,2020-01-06,"No",0.0474510318949414,0
"bearish","AAPL",2,15,2020-01-07,"No",0.082368056006969,0
"bearish","AAPL",2,15,2020-01-08,"No",0.087996074991509,0
"bearish","AAPL",2,15,2020-01-09,"No",0.0343404395852454,0
"bearish","AAPL",2,15,2020-01-10,"No",0.0655645865286065,0
"bearish","AAPL",2,15,2020-01-13,"Yes",0.0377651534383756,0
"bearish","AAPL",2,15,2020-01-14,"No",0.0362539930402125,0
"bearish","AAPL",2,15,2020-01-15,"No",0.06306847602477,0
"bearish","AAPL",2,15,2020-01-16,"No",0.0778979658022904,0
"bearish","AAPL",2,15,2020-01-17,"No",0.0347762274931369,0
"bearish","AAPL",2,15,2020-01-21,"No",0.0427170738864476,0
"bearish","AAPL",2,15,2020-01-22,"No",0.045139262817255,0
"bearish","AAPL",2,15,2020-01-23,"Yes",0.067274123819755,0
"bearish","AAPL",2,15,2020-01-24,"No",0.0987673001781098,0
"bearish","AAPL",2,15,2020-01-27,"No",0.0367061084487349,0
"bearish","AAPL",2,15,2020-01-28,"No",0.0431070020651946,0
"bearish","AAPL",2,15,2020-01-29,"Yes",0.0422876065363982,0
"bearish","AAPL",2,15,2020-01-30,"Yes",0.0625813012287553,0
"bearish","AAPL",2,15,2020-01-31,"No",0.0458398055398614,0
"bearish","AAPL",2,15,2020-02-03,"No",0.0356884174773499,0
"bearish","AAPL",2,15,2020-02-04,"No",0.032844262443678,0
"bearish","AAPL",2,15,2020-02-05,"No",0.102011418188433,0
"bearish","AAPL",2,15,2020-02-06,"No",0.103852418378327,0
"bearish","AAPL",2,15,2020-02-07,"No",0.0304305674145116,0
"bearish","AAPL",2,15,2020-02-10,"No",0.0319713762716818,0
"bearish","AAPL",2,15,2020-02-11,"No",0.0303095228764586,0
"bearish","AAPL",2,15,2020-02-12,"No",0.031091774239585,0
"bearish","AAPL",2,15,2020-02-13,"Yes",0.0769365729932538,0
"bearish","AAPL",2,15,2020-02-14,"No",0.0554695591892103,0
"bearish","AAPL",2,15,2020-02-18,"No",0.0291825363625124,0
"bearish","AAPL",2,15,2020-02-19,"Yes",0.0449650816775836,0
"bearish","AAPL",2,15,2020-02-20,"Yes",0.11668082002884,0
"bearish","AAPL",2,15,2020-02-21,"Yes",0.75296581348722,1
"bearish","AAPL",2,15,2020-02-24,"Yes",0.540442026541929,1
"bearish","AAPL",2,15,2020-02-25,"Yes",0.858459416939977,1
"bearish","AAPL",2,15,2020-02-26,"Yes",0.941058194057851,1
"bearish","AAPL",2,15,2020-02-27,"No",0.937071818541447,1
"bearish","AAPL",2,15,2020-02-28,"No",0.38607051189384,0
"bearish","AAPL",2,15,2020-03-02,"No",0.411943208714003,0
"bearish","AAPL",2,15,2020-03-03,"No",0.362902074334963,0
"bearish","AAPL",2,15,2020-03-04,"Yes",0.37431183756057,0
"bearish","AAPL",2,15,2020-03-05,"Yes",0.914168323579121,1
"bearish","AAPL",2,15,2020-03-06,"No",0.913936976536886,1
"bearish","AAPL",2,15,2020-03-09,"No",0.402441675663065,0
"bearish","AAPL",2,15,2020-03-10,"Yes",0.946871837513514,1
"bearish","AAPL",2,15,2020-03-11,"No",0.9227394368146,1
"bearish","AAPL",2,15,2020-03-12,"Yes",0.341583031045056,0
"bearish","AAPL",2,15,2020-03-13,"Yes",0.382603468290582,0
"bearish","AAPL",2,15,2020-03-16,"No",0.639504682613473,1
"bearish","AAPL",2,15,2020-03-17,"Yes",0.362286378623188,0
"bearish","AAPL",2,15,2020-03-18,"Yes",0.940652935026378,1
"bearish","AAPL",2,15,2020-03-19,"Yes",0.829507850754127,1
"bearish","AAPL",2,15,2020-03-20,"No",0.51217769676475,1
"bearish","AAPL",2,15,2020-03-23,"No",0.365179637124043,0
"bearish","AAPL",2,15,2020-03-24,"No",0.515955422351679,1
"bearish","AAPL",2,15,2020-03-25,"No",0.452065683236704,0
"bearish","AAPL",2,15,2020-03-26,"No",0.565358296138132,1
"bearish","AAPL",2,15,2020-03-27,"No",0.510039571134463,1
"bearish","AAPL",2,15,2020-03-30,"Yes",0.0861858666372169,0
"bearish","AAPL",2,15,2020-03-31,"Yes",0.0540555550426591,0
"bearish","AAPL",2,15,2020-04-01,"No",0.0595106256398951,0
"bearish","AAPL",2,15,2020-04-02,"No",0.494034806916888,0
"bearish","AAPL",2,15,2020-04-03,"No",0.709685250389488,1
"bearish","AAPL",2,15,2020-04-06,"No",0.0421065560275901,0
"bearish","AAPL",2,15,2020-04-07,"No",0.0354124031429461,0
"bearish","AAPL",2,15,2020-04-08,"No",0.0377671074193886,0
"bearish","AAPL",2,15,2020-04-09,"No",0.436950630688504,0
"bearish","AAPL",2,15,2020-04-13,"No",0.138037847888651,0
"bearish","AAPL",2,15,2020-04-14,"No",0.0518348602039535,0
"bearish","AAPL",2,15,2020-04-15,"No",0.142468156395867,0
"bearish","AAPL",2,15,2020-04-16,"Yes",0.0717601149715994,0
"bearish","AAPL",2,15,2020-04-17,"Yes",0.0352804803177429,0
"bearish","AAPL",2,15,2020-04-20,"No",0.0376427768383493,0
"bearish","AAPL",2,15,2020-04-21,"No",0.0356723405567356,0
"bearish","AAPL",2,15,2020-04-22,"No",0.0932262331543514,0
"bearish","AAPL",2,15,2020-04-23,"No",0.0336084341592521,0
"bearish","AAPL",2,15,2020-04-24,"No",0.0652260123946865,0
"bearish","AAPL",2,15,2020-04-27,"No",0.0990386146503908,0
"bearish","AAPL",2,15,2020-04-28,"No",0.0636935448807326,0
"bearish","AAPL",2,15,2020-04-29,"No",0.749923124626121,1
"bearish","AAPL",2,15,2020-04-30,"No",0.0353960344931754,0
"bearish","AAPL",2,15,2020-05-01,"No",0.103822100092325,0
"bearish","AAPL",2,15,2020-05-04,"No",0.326747168872845,0
"bearish","AAPL",2,15,2020-05-05,"No",0.0487735192756964,0
"bearish","AAPL",2,15,2020-05-06,"No",0.572043204507863,1
"bearish","AAPL",2,15,2020-05-07,"No",0.868297277946284,1
"bearish","AAPL",2,15,2020-05-08,"No",0.0462183088714445,0
"bearish","AAPL",2,15,2020-05-11,"Yes",0.0449122299996081,0
"bearish","AAPL",2,15,2020-05-12,NA,0.103964140989984,0
"bearish","AAPL",2,15,2020-05-13,NA,0.0630144519090772,0
"bearish","AAPL",3,15,2020-01-03,"No",0.0331663530330242,0
"bearish","AAPL",3,15,2020-01-06,"No",0.0967624376890381,0
"bearish","AAPL",3,15,2020-01-07,"No",0.0323080955339724,0
"bearish","AAPL",3,15,2020-01-08,"No",0.0458750540087779,0
"bearish","AAPL",3,15,2020-01-09,"No",0.0310210107287303,0
"bearish","AAPL",3,15,2020-01-10,"No",0.0314731758260798,0
"bearish","AAPL",3,15,2020-01-13,"No",0.0331657443974359,0
"bearish","AAPL",3,15,2020-01-14,"No",0.0318197681113865,0
"bearish","AAPL",3,15,2020-01-15,"No",0.030136843342859,0
"bearish","AAPL",3,15,2020-01-16,"No",0.0308285726665472,0
"bearish","AAPL",3,15,2020-01-17,"No",0.0351304698408403,0
"bearish","AAPL",3,15,2020-01-21,"No",0.0338587360426225,0
"bearish","AAPL",3,15,2020-01-22,"Yes",0.048377849958331,0
"bearish","AAPL",3,15,2020-01-23,"No",0.0566167924592075,0
"bearish","AAPL",3,15,2020-01-24,"No",0.102961050470849,0
"bearish","AAPL",3,15,2020-01-27,"No",0.0472125227213589,0
"bearish","AAPL",3,15,2020-01-28,"Yes",0.106950321852661,0
"bearish","AAPL",3,15,2020-01-29,"Yes",0.0341877078732561,0
"bearish","AAPL",3,15,2020-01-30,"No",0.040702837871337,0
"bearish","AAPL",3,15,2020-01-31,"No",0.0660968358840555,0
"bearish","AAPL",3,15,2020-02-03,"No",0.0973677746077113,0
"bearish","AAPL",3,15,2020-02-04,"No",0.0374548431837167,0
"bearish","AAPL",3,15,2020-02-05,"No",0.0344492874148134,0
"bearish","AAPL",3,15,2020-02-06,"No",0.0519388931919297,0
"bearish","AAPL",3,15,2020-02-07,"No",0.0482952687045213,0
"bearish","AAPL",3,15,2020-02-10,"No",0.0350134671503324,0
"bearish","AAPL",3,15,2020-02-11,"No",0.0356635574210321,0
"bearish","AAPL",3,15,2020-02-12,"Yes",0.0604543279391088,0
"bearish","AAPL",3,15,2020-02-13,"No",0.0381560305403112,0
"bearish","AAPL",3,15,2020-02-14,"No",0.0392760719257974,0
"bearish","AAPL",3,15,2020-02-18,"No",0.0334328965417723,0
"bearish","AAPL",3,15,2020-02-19,"Yes",0.133420937053686,0
"bearish","AAPL",3,15,2020-02-20,"Yes",0.133766013000182,0
"bearish","AAPL",3,15,2020-02-21,"Yes",0.893201179973718,1
"bearish","AAPL",3,15,2020-02-24,"Yes",0.934548325163055,1
"bearish","AAPL",3,15,2020-02-25,"Yes",0.938523228847138,1
"bearish","AAPL",3,15,2020-02-26,"No",0.899696746264191,1
"bearish","AAPL",3,15,2020-02-27,"No",0.154223418929334,0
"bearish","AAPL",3,15,2020-02-28,"No",0.0667891397754955,0
"bearish","AAPL",3,15,2020-03-02,"No",0.0902630120190743,0
"bearish","AAPL",3,15,2020-03-03,"No",0.0829364218248089,0
"bearish","AAPL",3,15,2020-03-04,"Yes",0.855327102520635,1
"bearish","AAPL",3,15,2020-03-05,"Yes",0.93019878213818,1
"bearish","AAPL",3,15,2020-03-06,"Yes",0.684321469390469,1
"bearish","AAPL",3,15,2020-03-09,"Yes",0.959534760227632,1
"bearish","AAPL",3,15,2020-03-10,"Yes",0.89264836816063,1
"bearish","AAPL",3,15,2020-03-11,"Yes",0.447725449823772,0
"bearish","AAPL",3,15,2020-03-12,"No",0.0567640029091055,0
"bearish","AAPL",3,15,2020-03-13,"Yes",0.411548257154117,0
"bearish","AAPL",3,15,2020-03-16,"No",0.0903663284962873,0
"bearish","AAPL",3,15,2020-03-17,"Yes",0.783802576081,1
"bearish","AAPL",3,15,2020-03-18,"Yes",0.605060034038308,1
"bearish","AAPL",3,15,2020-03-19,"No",0.351864262618979,0
"bearish","AAPL",3,15,2020-03-20,"No",0.214472400418529,0
"bearish","AAPL",3,15,2020-03-23,"No",0.186455466700108,0
"bearish","AAPL",3,15,2020-03-24,"No",0.219844042507683,0
"bearish","AAPL",3,15,2020-03-25,"No",0.0511130755084242,0
"bearish","AAPL",3,15,2020-03-26,"No",0.0986496280591369,0
"bearish","AAPL",3,15,2020-03-27,"Yes",0.060325336137683,0
"bearish","AAPL",3,15,2020-03-30,"Yes",0.0508653286098905,0
"bearish","AAPL",3,15,2020-03-31,"Yes",0.0439111988420923,0
"bearish","AAPL",3,15,2020-04-01,"No",0.0847625635297782,0
"bearish","AAPL",3,15,2020-04-02,"No",0.279132946963648,0
"bearish","AAPL",3,15,2020-04-03,"No",0.142339277891015,0
"bearish","AAPL",3,15,2020-04-06,"No",0.222402434752679,0
"bearish","AAPL",3,15,2020-04-07,"No",0.029664364420811,0
"bearish","AAPL",3,15,2020-04-08,"No",0.0300701560667787,0
"bearish","AAPL",3,15,2020-04-09,"No",0.0291870902818641,0
"bearish","AAPL",3,15,2020-04-13,"No",0.105619179868605,0
"bearish","AAPL",3,15,2020-04-14,"No",0.101686550757598,0
"bearish","AAPL",3,15,2020-04-15,"Yes",0.0438768784541301,0
"bearish","AAPL",3,15,2020-04-16,"Yes",0.284787127567944,0
"bearish","AAPL",3,15,2020-04-17,"Yes",0.031405140532609,0
"bearish","AAPL",3,15,2020-04-20,"No",0.0300375025413053,0
"bearish","AAPL",3,15,2020-04-21,"No",0.0354108737821457,0
"bearish","AAPL",3,15,2020-04-22,"No",0.0326583418767313,0
"bearish","AAPL",3,15,2020-04-23,"No",0.033122751084624,0
"bearish","AAPL",3,15,2020-04-24,"No",0.0358826431963314,0
"bearish","AAPL",3,15,2020-04-27,"No",0.113834480637014,0
"bearish","AAPL",3,15,2020-04-28,"No",0.174044568908733,0
"bearish","AAPL",3,15,2020-04-29,"No",0.059892645446298,0
"bearish","AAPL",3,15,2020-04-30,"No",0.031496598132198,0
"bearish","AAPL",3,15,2020-05-01,"No",0.0327582471482134,0
"bearish","AAPL",3,15,2020-05-04,"No",0.108934800161303,0
"bearish","AAPL",3,15,2020-05-05,"No",0.0539062003128077,0
"bearish","AAPL",3,15,2020-05-06,"No",0.11530151567395,0
"bearish","AAPL",3,15,2020-05-07,"No",0.106826344246549,0
"bearish","AAPL",3,15,2020-05-08,"No",0.0601871908870971,0
"bearish","AAPL",3,15,2020-05-11,NA,0.0434399506502025,0
"bearish","AAPL",3,15,2020-05-12,NA,0.0449786731292218,0
"bearish","AAPL",3,15,2020-05-13,NA,0.0441496010904682,0
"bearish","AAPL",4,15,2020-01-03,"No",0.627718284149801,1
"bearish","AAPL",4,15,2020-01-06,"No",0.214904108378472,0
"bearish","AAPL",4,15,2020-01-07,"No",0.248791934878455,0
"bearish","AAPL",4,15,2020-01-08,"No",0.160066797636989,0
"bearish","AAPL",4,15,2020-01-09,"No",0.0708250399475132,0
"bearish","AAPL",4,15,2020-01-10,"No",0.0511026529322976,0
"bearish","AAPL",4,15,2020-01-13,"No",0.0690328035102757,0
"bearish","AAPL",4,15,2020-01-14,"No",0.0477263330797414,0
"bearish","AAPL",4,15,2020-01-15,"No",0.043370010849962,0
"bearish","AAPL",4,15,2020-01-16,"No",0.476374350913951,0
"bearish","AAPL",4,15,2020-01-17,"No",0.430005092246064,0
"bearish","AAPL",4,15,2020-01-21,"Yes",0.136631552718018,0
"bearish","AAPL",4,15,2020-01-22,"No",0.218767554604492,0
"bearish","AAPL",4,15,2020-01-23,"No",0.578125995525784,1
"bearish","AAPL",4,15,2020-01-24,"No",0.0439563880789496,0
"bearish","AAPL",4,15,2020-01-27,"No",0.0418206129558488,0
"bearish","AAPL",4,15,2020-01-28,"Yes",0.0519779441971302,0
"bearish","AAPL",4,15,2020-01-29,"No",0.0764288067469496,0
"bearish","AAPL",4,15,2020-01-30,"No",0.0518350362615242,0
"bearish","AAPL",4,15,2020-01-31,"No",0.189286236767533,0
"bearish","AAPL",4,15,2020-02-03,"No",0.087361996079636,0
"bearish","AAPL",4,15,2020-02-04,"No",0.0652115515187023,0
"bearish","AAPL",4,15,2020-02-05,"No",0.0561802798516576,0
"bearish","AAPL",4,15,2020-02-06,"No",0.0997744802375282,0
"bearish","AAPL",4,15,2020-02-07,"No",0.0473415635396258,0
"bearish","AAPL",4,15,2020-02-10,"No",0.0546857330462839,0
"bearish","AAPL",4,15,2020-02-11,"No",0.16336472770129,0
"bearish","AAPL",4,15,2020-02-12,"No",0.0396493333455166,0
"bearish","AAPL",4,15,2020-02-13,"No",0.0536123742684305,0
"bearish","AAPL",4,15,2020-02-14,"Yes",0.15402748395628,0
"bearish","AAPL",4,15,2020-02-18,"Yes",0.0638970831984818,0
"bearish","AAPL",4,15,2020-02-19,"Yes",0.437247779517518,0
"bearish","AAPL",4,15,2020-02-20,"Yes",0.459289773624273,0
"bearish","AAPL",4,15,2020-02-21,"Yes",0.500831189476969,1
"bearish","AAPL",4,15,2020-02-24,"Yes",0.714900428318622,1
"bearish","AAPL",4,15,2020-02-25,"No",0.772595310370006,1
"bearish","AAPL",4,15,2020-02-26,"No",0.793855375090549,1
"bearish","AAPL",4,15,2020-02-27,"No",0.703108814439206,1
"bearish","AAPL",4,15,2020-02-28,"No",0.643280884400697,1
"bearish","AAPL",4,15,2020-03-02,"Yes",0.795834855614162,1
"bearish","AAPL",4,15,2020-03-03,"Yes",0.459048397384648,0
"bearish","AAPL",4,15,2020-03-04,"Yes",0.811900111939048,1
"bearish","AAPL",4,15,2020-03-05,"Yes",0.704438809444373,1
"bearish","AAPL",4,15,2020-03-06,"Yes",0.808455986668472,1
"bearish","AAPL",4,15,2020-03-09,"No",0.929379389233293,1
"bearish","AAPL",4,15,2020-03-10,"Yes",0.679186202875858,1
"bearish","AAPL",4,15,2020-03-11,"Yes",0.911269617631111,1
"bearish","AAPL",4,15,2020-03-12,"No",0.558630065572601,1
"bearish","AAPL",4,15,2020-03-13,"Yes",0.758531014057054,1
"bearish","AAPL",4,15,2020-03-16,"Yes",0.761608373613254,1
"bearish","AAPL",4,15,2020-03-17,"Yes",0.540924769431518,1
"bearish","AAPL",4,15,2020-03-18,"No",0.470780286925804,0
"bearish","AAPL",4,15,2020-03-19,"No",0.330650681768717,0
"bearish","AAPL",4,15,2020-03-20,"No",0.353575931752195,0
"bearish","AAPL",4,15,2020-03-23,"No",0.426385903715322,0
"bearish","AAPL",4,15,2020-03-24,"No",0.363335706933035,0
"bearish","AAPL",4,15,2020-03-25,"No",0.427777834544285,0
"bearish","AAPL",4,15,2020-03-26,"Yes",0.45083608280247,0
"bearish","AAPL",4,15,2020-03-27,"No",0.0578361023214533,0
"bearish","AAPL",4,15,2020-03-30,"Yes",0.044175972002524,0
"bearish","AAPL",4,15,2020-03-31,"No",0.0700570433424684,0
"bearish","AAPL",4,15,2020-04-01,"No",0.0663877316564537,0
"bearish","AAPL",4,15,2020-04-02,"No",0.216462463964717,0
"bearish","AAPL",4,15,2020-04-03,"No",0.0660115893288845,0
"bearish","AAPL",4,15,2020-04-06,"No",0.061756528340398,0
"bearish","AAPL",4,15,2020-04-07,"No",0.0446390414935044,0
"bearish","AAPL",4,15,2020-04-08,"No",0.0464034792311303,0
"bearish","AAPL",4,15,2020-04-09,"No",0.0434131246282998,0
"bearish","AAPL",4,15,2020-04-13,"No",0.133195759611516,0
"bearish","AAPL",4,15,2020-04-14,"Yes",0.0446638446955297,0
"bearish","AAPL",4,15,2020-04-15,"Yes",0.165271964329858,0
"bearish","AAPL",4,15,2020-04-16,"Yes",0.0523718447472107,0
"bearish","AAPL",4,15,2020-04-17,"Yes",0.0532746517970728,0
"bearish","AAPL",4,15,2020-04-20,"No",0.0401396396932548,0
"bearish","AAPL",4,15,2020-04-21,"No",0.04262429607815,0
"bearish","AAPL",4,15,2020-04-22,"No",0.0419235151051144,0
"bearish","AAPL",4,15,2020-04-23,"No",0.0432130766334215,0
"bearish","AAPL",4,15,2020-04-24,"No",0.0472160846939517,0
"bearish","AAPL",4,15,2020-04-27,"No",0.251174756646107,0
"bearish","AAPL",4,15,2020-04-28,"No",0.0422488002967646,0
"bearish","AAPL",4,15,2020-04-29,"No",0.0655447254106083,0
"bearish","AAPL",4,15,2020-04-30,"No",0.043446996093649,0
"bearish","AAPL",4,15,2020-05-01,"No",0.153374850001446,0
"bearish","AAPL",4,15,2020-05-04,"No",0.248601685036973,0
"bearish","AAPL",4,15,2020-05-05,"No",0.0556242435926751,0
"bearish","AAPL",4,15,2020-05-06,"No",0.0455255625556538,0
"bearish","AAPL",4,15,2020-05-07,"No",0.708830973446713,1
"bearish","AAPL",4,15,2020-05-08,NA,0.129931826605493,0
"bearish","AAPL",4,15,2020-05-11,NA,0.0456682774876486,0
"bearish","AAPL",4,15,2020-05-12,NA,0.0497263228484329,0
"bearish","AAPL",4,15,2020-05-13,NA,0.180180736355412,0
"bearish","AAPL",5,15,2020-01-03,"No",0.166570735217545,0
"bearish","AAPL",5,15,2020-01-06,"No",0.0352838770620789,0
"bearish","AAPL",5,15,2020-01-07,"No",0.0639045250332474,0
"bearish","AAPL",5,15,2020-01-08,"No",0.0409492798903913,0
"bearish","AAPL",5,15,2020-01-09,"No",0.047281060579174,0
"bearish","AAPL",5,15,2020-01-10,"No",0.0343173730894755,0
"bearish","AAPL",5,15,2020-01-13,"No",0.0467302947908132,0
"bearish","AAPL",5,15,2020-01-14,"No",0.0507189072663258,0
"bearish","AAPL",5,15,2020-01-15,"No",0.0344693858878927,0
"bearish","AAPL",5,15,2020-01-16,"No",0.430497199341387,0
"bearish","AAPL",5,15,2020-01-17,"Yes",0.300053616486869,0
"bearish","AAPL",5,15,2020-01-21,"No",0.18614654983122,0
"bearish","AAPL",5,15,2020-01-22,"No",0.397597296181211,0
"bearish","AAPL",5,15,2020-01-23,"No",0.0627905783201724,0
"bearish","AAPL",5,15,2020-01-24,"Yes",0.0390589899626623,0
"bearish","AAPL",5,15,2020-01-27,"No",0.0609320995945052,0
"bearish","AAPL",5,15,2020-01-28,"No",0.033002179000844,0
"bearish","AAPL",5,15,2020-01-29,"No",0.0666127855331652,0
"bearish","AAPL",5,15,2020-01-30,"No",0.0362558710565933,0
"bearish","AAPL",5,15,2020-01-31,"No",0.0929105132548288,0
"bearish","AAPL",5,15,2020-02-03,"No",0.0846319340880236,0
"bearish","AAPL",5,15,2020-02-04,"No",0.0676533712278067,0
"bearish","AAPL",5,15,2020-02-05,"No",0.0488222069062119,0
"bearish","AAPL",5,15,2020-02-06,"No",0.0655073202370546,0
"bearish","AAPL",5,15,2020-02-07,"No",0.0437793874780207,0
"bearish","AAPL",5,15,2020-02-10,"No",0.0882045230917069,0
"bearish","AAPL",5,15,2020-02-11,"No",0.046943551951686,0
"bearish","AAPL",5,15,2020-02-12,"No",0.0676616698431155,0
"bearish","AAPL",5,15,2020-02-13,"Yes",0.165045616150551,0
"bearish","AAPL",5,15,2020-02-14,"Yes",0.555863872122378,1
"bearish","AAPL",5,15,2020-02-18,"Yes",0.107796600070406,0
"bearish","AAPL",5,15,2020-02-19,"Yes",0.163316040846037,0
"bearish","AAPL",5,15,2020-02-20,"Yes",0.153663790391827,0
"bearish","AAPL",5,15,2020-02-21,"Yes",0.794669672859185,1
"bearish","AAPL",5,15,2020-02-24,"No",0.889560737070073,1
"bearish","AAPL",5,15,2020-02-25,"No",0.894389855406348,1
"bearish","AAPL",5,15,2020-02-26,"No",0.64883413732881,1
"bearish","AAPL",5,15,2020-02-27,"No",0.685838355812897,1
"bearish","AAPL",5,15,2020-02-28,"No",0.644243738350971,1
"bearish","AAPL",5,15,2020-03-02,"Yes",0.807200937292522,1
"bearish","AAPL",5,15,2020-03-03,"No",0.793092017841746,1
"bearish","AAPL",5,15,2020-03-04,"Yes",0.933373018551524,1
"bearish","AAPL",5,15,2020-03-05,"Yes",0.961375754231895,1
"bearish","AAPL",5,15,2020-03-06,"Yes",0.969760532445984,1
"bearish","AAPL",5,15,2020-03-09,"Yes",0.887383762423317,1
"bearish","AAPL",5,15,2020-03-10,"Yes",0.950286866488052,1
"bearish","AAPL",5,15,2020-03-11,"Yes",0.786871272601951,1
